SiteName,latitude,longitude,sample_duration,pollutant_standard,date_local,units_of_measure,arithmetic_mean,aqi,local_site_name,site_address
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,1/18/2024,Parts per billion,28.804167,38,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,1/19/2024,Parts per billion,32.052174,54,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,1/20/2024,Parts per billion,5.991667,12,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,1/21/2024,Parts per billion,8.591304,36,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,1/22/2024,Parts per billion,25.725,35,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,1/23/2024,Parts per billion,35.930435,42,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,1/24/2024,Parts per billion,31.126316,37,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,1/25/2024,Parts per billion,25.065217,39,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,1/26/2024,Parts per billion,25,44,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,1/27/2024,Parts per billion,15.147826,23,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,1/28/2024,Parts per billion,13.616667,21,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,1/29/2024,Parts per billion,5.721739,10,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,1/30/2024,Parts per billion,17.945833,33,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,1/31/2024,Parts per billion,20.3,31,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,2/1/2024,Parts per billion,19.647619,28,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,2/2/2024,Parts per billion,14.834783,26,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,2/3/2024,Parts per billion,6.216667,14,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,2/4/2024,Parts per billion,10.991304,25,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,2/5/2024,Parts per billion,17.608333,32,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,2/6/2024,Parts per billion,18.609091,28,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,2/7/2024,Parts per billion,18.431579,30,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,2/8/2024,Parts per billion,26.7,35,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,2/9/2024,Parts per billion,23.7625,33,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,2/10/2024,Parts per billion,28.130435,33,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,2/11/2024,Parts per billion,13.229167,22,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,2/12/2024,Parts per billion,23.926087,36,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,2/13/2024,Parts per billion,11.75,22,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,2/14/2024,Parts per billion,7.427778,18,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,2/15/2024,Parts per billion,15.5625,32,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,2/16/2024,Parts per billion,9.526087,41,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,2/17/2024,Parts per billion,9.2125,20,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,2/18/2024,Parts per billion,11.395652,21,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,2/19/2024,Parts per billion,13.933333,31,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,2/20/2024,Parts per billion,26.3,31,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,2/23/2024,Parts per billion,10.05,11,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,2/24/2024,Parts per billion,5.616667,22,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,2/25/2024,Parts per billion,11.166667,18,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,2/26/2024,Parts per billion,20.817391,29,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,2/27/2024,Parts per billion,25.008333,32,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,2/29/2024,Parts per billion,4.466667,11,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,2/28/2024,Parts per billion,14.272222,27,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,3/1/2024,Parts per billion,22.191304,38,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,3/2/2024,Parts per billion,26.391667,48,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,3/3/2024,Parts per billion,7.578261,19,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,3/4/2024,Parts per billion,20.679167,32,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,3/5/2024,Parts per billion,16.713043,24,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,3/6/2024,Parts per billion,24.110526,29,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,3/7/2024,Parts per billion,7.595652,22,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,3/8/2024,Parts per billion,16.85,23,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,3/9/2024,Parts per billion,13.156522,26,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,3/10/2024,Parts per billion,2.456522,4,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,3/11/2024,Parts per billion,2.995652,8,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,3/12/2024,Parts per billion,11.520833,25,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,3/13/2024,Parts per billion,18.116667,46,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,3/14/2024,Parts per billion,23.079167,41,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,3/15/2024,Parts per billion,10.243478,34,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,3/16/2024,Parts per billion,6.045833,16,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,3/17/2024,Parts per billion,4.465217,10,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,3/18/2024,Parts per billion,3.020833,5,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,3/19/2024,Parts per billion,6.956522,21,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,3/20/2024,Parts per billion,11.005263,28,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,3/21/2024,Parts per billion,4.395652,10,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,3/22/2024,Parts per billion,17.925,24,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,3/23/2024,Parts per billion,12.83913,22,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,3/24/2024,Parts per billion,10.283333,35,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,3/25/2024,Parts per billion,22.256522,33,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,3/26/2024,Parts per billion,20.516667,28,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,3/27/2024,Parts per billion,23.405556,26,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,3/28/2024,Parts per billion,13.133333,25,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,3/29/2024,Parts per billion,3.821739,7,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,3/30/2024,Parts per billion,5.658333,16,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,3/31/2024,Parts per billion,6.53913,21,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,4/2/2024,Parts per billion,24.247826,39,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,4/1/2024,Parts per billion,26.491667,36,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,4/3/2024,Parts per billion,12.610526,20,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,4/4/2024,Parts per billion,5.96087,10,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,4/5/2024,Parts per billion,3.3625,9,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,4/6/2024,Parts per billion,2.421739,4,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,4/7/2024,Parts per billion,6.116667,21,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,4/8/2024,Parts per billion,16.265217,25,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,4/9/2024,Parts per billion,18.3625,28,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,4/10/2024,Parts per billion,22.122222,31,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,4/11/2024,Parts per billion,17.079167,31,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,4/12/2024,Parts per billion,7.291304,22,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,4/13/2024,Parts per billion,3.191667,8,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,4/14/2024,Parts per billion,8.75,18,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,4/15/2024,Parts per billion,6.141667,12,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,4/16/2024,Parts per billion,6.711111,16,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,4/17/2024,Parts per billion,24.447368,42,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,4/18/2024,Parts per billion,21.869565,33,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,4/19/2024,Parts per billion,17.120833,37,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,4/20/2024,Parts per billion,5.486957,11,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,4/21/2024,Parts per billion,4.020833,8,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,4/22/2024,Parts per billion,6.152174,19,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,4/23/2024,Parts per billion,16.975,27,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,4/24/2024,Parts per billion,7.45,26,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,4/25/2024,Parts per billion,15.6875,22,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,4/26/2024,Parts per billion,15.913043,30,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,4/27/2024,Parts per billion,14.908333,31,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,4/28/2024,Parts per billion,12.121739,26,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,4/29/2024,Parts per billion,12.070833,29,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,4/30/2024,Parts per billion,19.673913,25,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,5/1/2024,Parts per billion,9.178947,21,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,5/2/2024,Parts per billion,14.447826,24,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,5/3/2024,Parts per billion,13.070833,16,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,5/4/2024,Parts per billion,11.230435,31,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,5/5/2024,Parts per billion,22.795833,38,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,5/6/2024,Parts per billion,13.804348,28,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,5/7/2024,Parts per billion,11.154167,21,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,5/8/2024,Parts per billion,7.161111,15,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,5/9/2024,Parts per billion,9.216667,18,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,5/10/2024,Parts per billion,15.847826,29,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,5/11/2024,Parts per billion,8.879167,11,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,5/12/2024,Parts per billion,8.552174,10,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,5/13/2024,Parts per billion,12.383333,21,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,5/14/2024,Parts per billion,15.265217,22,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,5/15/2024,Parts per billion,14.936842,31,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,5/16/2024,Parts per billion,5.134783,9,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,5/17/2024,Parts per billion,15.320833,25,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,5/18/2024,Parts per billion,16.2,23,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,5/19/2024,Parts per billion,8.108333,18,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,5/20/2024,Parts per billion,14.765217,21,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,5/21/2024,Parts per billion,12.391667,20,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,5/22/2024,Parts per billion,15.233333,21,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,5/23/2024,Parts per billion,7.7625,16,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,5/24/2024,Parts per billion,7.178261,12,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,5/25/2024,Parts per billion,11.729167,21,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,5/26/2024,Parts per billion,10.695652,15,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,5/27/2024,Parts per billion,9.304167,13,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,5/28/2024,Parts per billion,3.691304,6,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,5/29/2024,Parts per billion,5.557895,8,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,5/30/2024,Parts per billion,3.417391,6,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,5/31/2024,Parts per billion,4.1625,7,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,6/1/2024,Parts per billion,5.913043,17,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,6/2/2024,Parts per billion,10.145833,22,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,6/3/2024,Parts per billion,4.652174,9,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,6/4/2024,Parts per billion,18.108333,31,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,6/5/2024,Parts per billion,16.394444,22,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,6/6/2024,Parts per billion,7.375,11,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,6/7/2024,Parts per billion,6.095652,12,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,6/8/2024,Parts per billion,3.125,7,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,6/9/2024,Parts per billion,6.330435,21,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,6/10/2024,Parts per billion,2.704167,6,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,NO2 1-hour 2010,6/11/2024,Parts per billion,5.8,10,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
